ismainentityoldpayeebankind,ki_activitywithsimilaramounts_offlineretail_externalinternationaltransfer_v2,ki_firsttransactionbymainentity_offlineretail_externalinternationaltransfer_v1,ki_unusualnoemailnotification_offlineretail_externalinternationaltransfer_v1,ki_suspiciousamountunttlamt_offlineretail_externalinternationaltransfer_v2,ki_lowtotalamount_offlineretail_externalinternationaltransfer_v1,accountstatus,ki_suspiciousamountunttlamt_offlineretail_externalinternationaltransfer_v1,finding,payeeroutingtype,requestedamountnormalizedcurrency,ki_recentnamechange_offlineretail_externalinternationaltransfer_v1,ki_recentaddresschange_offlineretail_externalinternationaltransfer_v1,ki_recentemailchange_offlineretail_externalinternationaltransfer_v1,trxaccounttype,phasebmodeltrxscore,cs44,requestedamountasentered,actimizedayssinceaccounthaddebitandcreditonsameday,ki_activitywithsimilaramounts_offlineretail_externalinternationaltransfer_v1,model_offlineretail_externalinternationaltransfer_score,partycountrycd,ispayeehf
0,,570,373,,360000,1,,0,ABA,360000,,46,3407,DDA,20,FWT,360000,37,,20,US,1
1,,252,,,20000,4,,0,SWT,20000,1289,1200,1289,DDA,-35,FWT,20000,,,-35,US,1
0,,0,689,,12200,99,,0,SWT,12200,,7154,2121,FX,60,FWT,12200,15,,50,US,1
0,,0,186,,5782.09,15,,0,SWT,5782.09,2087,136,994,FX,45,FWT,5782.09,0,,45,IL,1
0,,0,271,,1000,99,,0,SWT,1000,4563,2677,3471,,35,FWT,1000,156,,35,US,1
1,,57,15,,69000,3,,0,ABA,69000,118,6590,78,DDA,-25,FWT,69000,1,,-25,US,1
0,,0,247,,3278,4,,0,BIC,3278,4757,4757,2546,DDA,40,FWT,3278,3,,40,US,1
0,,0,549,,550,4,,0,ABA,550,2287,2272,2275,DDA,30,FWT,550,16,,30,,1
0,,624,,,100000,4,,0,ABA,100000,1212,1139,,None,-10,FWT,100000,,,-10,US,1
1,,442,27,40000,6300,1,6300,0,ABA,6300,1018,508,1017,DDA,0,FWT,6300,413,,0,US,1
0,,1,,,34837.35,15,,0,ABA,34837.35,1689,1289,568,DDA,30,FWT,34837.35,273,,30,US,1
0,,0,103,,10000,15,,0,ABA,10000,4755,144,4729,FX,25,FWT,10000,20,,25,US,1
1,,77,89,,15000,99,,0,ABA,15000,2469,451,845,DDA,25,FWT,15000,79,,25,US,1
0,,800,337,,400,3,,0,SWT,400,,6081,3889,FX,5,FWT,400,25,,5,US,1
0,,606,89,,18000,4,,0,SWT,18000,5759,111,111,DDA,15,FWT,18000,0,,5,us,1
1,,1099,480,,675000,1,,0,ABA,675000,3926,2815,3466,DDA,-25,FWT,675000,18,,-25,US,1
0,,0,,,40850,99,,0,ABA,40850,74,38,58,DDA,45,FWT,40850,,,45,us,1
0,,0,117,,12165.69,99,,0,ABA,12165.69,1221,366,1220,DDA,25,FWT,12165.69,530,,25,GR,1
0,,857,45,,900122.05,4,,0,ABA,900122.05,1160,1072,1146,DDA,5,FWT,900122.05,19,,5,US,1
0,,1484,479,,300,99,,0,SWT,300,2601,2586,2525,FX,0,SWF,300,0,,0,,1
0,,1534,,,600000,1,,0,ABA,600000,,4993,5224,DDA,40,FWT,600000,260,,40,us,1
0,,0,162,,900,4,,0,ABA,900,2263,2248,2247,DDA,30,FWT,900,80,,30,US,1
0,,0,,,718.19,3,,0,SWT,718.19,2350,2335,148,DDA,55,SWF,643.6,,,55,US,1
0,,98,62,,902846.2,1,,0,ABA,902846.2,,11509,225,DDA,75,FWT,902846.2,2,,65,US,1
0,,0,50,,5019,4,,0,SWT,5019,2615,1774,2576,DDA,78,FWT,5019,17,,78,US,1
0,,0,,,3200,15,,0,ABA,3200,348,190,348,FX,25,FWT,3200,0,,25,us,1
0,,0,111,,3000,15,,0,ABA,3000,5260,130,4202,FX,40,FWT,3000,106,,40,CA,1
0,,1195,632,,26080.77,15,,0,SWT,26080.77,3943,3481,3941,DDA,0,FWT,26080.77,36,,0,CA,1
0,,1778,92,,23257,4,,0,ABA,23257,4887,4856,2713,FX,35,FWT,23257,55,,35,US,1
0,,327,390,,12643.4,4,,0,BIC,12643.4,5008,470,3758,DDA,48,SWF,11000,26,,48,US,1
0,,0,33,,179261.76,15,,0,ABA,179261.76,6068,4697,4408,DDA,40,FWT,179261.76,125,,40,US,1
0,,1426,569,,15000,3,,0,ABA,15000,4651,2529,1610,DDA,30,FWT,15000,20,,30,VE,1
0,,1267,116,,4000,1,,0,ABA,4000,1424,1384,585,FX,35,FWT,4000,2,,35,,1
0,,0,,,9000,1,,0,ABA,9000,491,49,,DDA,60,FWT,9000,0,,60,US,1
0,,410,222,,5630,4,,0,SWT,5630,4394,2565,2112,FX,25,FWT,5630,232,,25,US,1
0,,0,54,,40000,99,,0,SWT,40000,3347,1328,3335,DDA,75,FWT,40000,32,,75,US,1
0,,0,249,,34041.89,4,,0,ABA,34041.89,2287,2272,2274,FX,25,FWT,34041.89,8,,25,,1
0,,0,,,810.18,3,,0,SWT,810.18,,5562,,DDA,40,SWF,700,,,40,US,1
0,,0,92,,20890.86,15,,0,SWT,20890.86,,8524,5100,DDA,55,FWT,20890.86,60,,55,us,1
0,,0,,,108000,1,,0,ABA,108000,795,717,753,FX,30,FWT,108000,,,30,US,1
1,,833,,,375000,1,,0,ABA,375000,1087,1087,799,DDA,-35,FWT,375000,,,-35,ca,1
0,,0,,,8800,15,,0,SWT,8800,113,73,87,DDA,80,FWT,8800,,,80,US,1
0,,559,12,,2000,4,,0,SWT,2000,892,2220,892,DDA,35,FWT,2000,,,35,CA,1
0,,0,,,1168.43,15,,0,BIC,1168.43,1458,15,1437,DDA,55,SWF,1030,37,,55,US,1
0,,0,,,122625,15,,0,ABA,122625,839,826,839,DDA,10,FWT,122625,,,10,ET,1
0,,0,160,,200551.07,99,,0,ABA,200551.07,2584,2584,2583,DDA,25,FWT,200551.07,18,,25,US,1
0,,0,72,,200,1,,0,SWT,200,2491,2119,,FX,55,FWT,200,22,,55,CA,1
0,,704,15,,20000,1,,0,SWT,20000,,1447,7051,DDA,50,FWT,20000,0,,50,us,1
0,25906.85,780,356,1300000,64526.35,4,64526.35,0,SWT,18619.5,5252,1639,1955,DDA,-40,SWF,15000,2,18619.5,-40,US,1
0,,0,,,30000,4,,0,ABA,30000,420,420,415,DDA,60,FWT,30000,,,60,us,1
1,,247,,,2000,15,,0,ABA,2000,276,154,272,DDA,10,FWT,2000,17,,0,CA,1
0,,0,,,250776.57,15,,0,ABA,250776.57,2454,66,47,DDA,60,FWT,250776.57,,,60,ca,1
0,,1333,210,,1342,99,,0,SWT,1342,,1104,4264,DDA,43,FWT,1342,490,,43,CA,1
0,,770,19,8000,2240,99,2240,0,SWT,2240,5842,8111,408,DDA,20,FWT,2240,78,,20,US,1
1,,362,332,,779905.93,99,,0,ABA,779905.93,1640,1558,1523,DDA,-25,FWT,779905.93,8,,-25,US,1
0,,0,141,,21501.09,4,,0,SWT,21501.09,2561,2546,2520,DDA,68,FWT,21501.09,45,,68,ET,1
0,,157,,,54000,3,,0,ABA,54000,755,44,755,FX,40,FWT,54000,,,40,US,1
0,,1135,13,,10000,4,,0,ABA,10000,3957,667,3154,DDA,20,FWT,10000,333,,20,US,1
0,,0,490,,1000,1,,0,ABA,1000,4987,2034,3588,DDA,0,FWT,1000,14,,0,US,1
0,,847,,,330312.74,99,,0,ABA,330312.74,948,948,947,DDA,20,FWT,330312.74,0,,10,US,1
0,,0,80,,1700,15,,0,ABA,1700,5871,569,4171,DDA,5,FWT,1700,117,,5,US,1
1,,802,93,,146029.45,15,,0,ABA,146029.45,2312,1879,2300,DDA,25,FWT,146029.45,3,,25,IL,1
0,,0,,,3000,1,,0,ABA,3000,244,200,243,,25,FWT,3000,,,25,US,1
0,,0,,,200217.32,15,,0,ABA,200217.32,12,12,7,DDA,40,FWT,200217.32,3,,40,US,1
1,,68,17,,5500,4,,0,ABA,5500,4794,11,4793,DDA,-35,FWT,5500,14,,-35,CA,1
0,,794,592,606031.84,1975,99,1975,0,SWT,1975,2387,257,2001,DDA,0,FWT,1975,10,,0,us,1
0,,0,154,,14000,99,,0,SWT,14000,4620,647,2291,FX,55,FWT,14000,53,,55,US,1
0,,7,300,,49020,3,,0,SWT,49020,2426,2411,2078,DDA,75,FWT,49020,21,,75,US,1
0,,0,,,147744.5,99,,0,SWT,147744.5,30,30,29,DDA,30,FWT,147744.5,,,30,US,1
0,,530,161,,76825.57,99,,0,SWT,76825.57,,2878,408,DDA,30,FWT,76825.57,5,,30,US,1
0,,229,475,,1000,4,,0,SWT,1000,2376,2361,2343,FX,15,FWT,1000,66,,15,us,1
0,,705,83,6000000,9000,99,9000,0,SWT,9000,816,41,,DDA,0,FWT,9000,26,,0,CA,1
0,,693,,,49939.4,15,,0,ABA,49939.4,1050,53,1027,DDA,10,FWT,49939.4,,,10,ca,1
0,,157,370,,13500,3,,0,ABA,13500,,5398,2161,FX,30,FWT,13500,0,,30,US,1
0,,0,,,89695,1,,0,BIC,89695,60,51,59,DDA,35,FWT,89695,4,,35,ET,1
1,,569,98,,50000,1,,0,ABA,50000,4896,4894,4501,DDA,-25,FWT,50000,147,,-25,ca,1
0,,0,,,3260,4,,0,SWT,3260,826,761,665,DDA,70,FWT,3260,,,70,US,1
0,,0,26,,3020,99,,0,SWT,3020,717,655,612,DDA,65,FWT,3020,2,,65,US,1
0,,833,61,,32640,99,,0,SWT,32640,2993,1429,2452,DDA,53,FWT,32640,34,,53,US,1
0,,0,186,,25000,1,,0,ABA,25000,,1736,5135,DDA,25,FWT,25000,52,,25,US,1
1,,58,,,100000,1,,0,ABA,100000,2494,1387,2032,DDA,-35,FWT,100000,381,,-35,us,1
0,,0,564,,17025.95,99,,0,ABA,17025.95,6621,14175,2979,,35,FWT,17025.95,14,,25,US,1
1,,643,166,,100000,99,,0,ABA,100000,5753,359,2722,DDA,-25,FWT,100000,9,,-25,us,1
0,,136,231,,8000,4,,0,SWT,8000,2460,2445,2090,DDA,45,FWT,8000,119,,45,us,1
0,,0,13,,428,4,,0,ABA,428,875,177,331,FX,110,FWT,428,0,,110,US,1
0,,0,112,,15000,1,,0,SWT,15000,6110,4917,5284,None,68,FWT,15000,70,,68,US,1
0,,126,58,,3242.12,3,,0,SWT,3242.12,,1268,1556,FX,75,SWF,2800,,,75,US,1
1,,34,110,,229605.28,3,,0,ABA,229605.28,4743,2297,4160,FX,-5,FWT,229605.28,9,,-5,us,1
0,,0,,,3000,4,,0,SWT,3000,1490,1487,,DDA,25,FWT,3000,0,,25,US,1
0,,0,,,410000,99,,0,ABA,410000,104,38,104,,10,FWT,410000,23,,10,US,1
0,,127,,,385000,15,,0,BIC,385000,140,66,,DDA,20,FWT,385000,,,20,US,1
0,,0,257,,14274.11,99,,0,ABA,14274.11,,1117,2426,DDA,25,FWT,14274.11,6,,25,US,1
0,,966,296,350000,258563.5,1,258563.5,0,SWT,33563.5,,697,1557,DDA,0,FWT,33563.5,1,,0,CA,1
1,,896,97,,68625,4,,0,SWT,68625,,6064,3897,DDA,25,SWF,90000,529,,25,US,1
0,,665,27,,1087500,15,,0,ABA,1087500,4362,33,4345,DDA,35,FWT,1087500,,,35,CA,1
1,,2027,560,,20000,99,,0,ABA,20000,4577,1988,4169,FX,25,FWT,20000,0,,25,IL,1
0,,0,309,,400000,1,,0,ABA,400000,,1507,1198,DDA,20,FWT,400000,55,,20,US,1
0,,0,470,,61817,15,,0,ABA,61817,6501,6855,4122,DDA,40,FWT,61817,28,,40,US,1
0,,2,36,,10000,3,,0,ABA,10000,2379,2364,727,DDA,80,FWT,10000,3,,70,CA,1
0,,0,205,,3250,99,,0,ABA,3250,,5639,5089,DDA,40,FWT,3250,8,,40,CA,1
0,,0,77,,21858.62,15,,0,ABA,21858.62,1692,1642,1692,FX,50,FWT,21858.62,21,,40,,1
0,,693,389,,225000,3,,0,ABA,225000,2532,86,2492,None,30,FWT,225000,1,,30,Gr,1
0,,0,30,,1000,99,,0,ABA,1000,6294,6037,2639,DDA,50,FWT,1000,,,50,US,1
0,,628,154,,78697.2,99,,0,ABA,78697.2,,5013,278,DDA,30,FWT,78697.2,3,,30,US,1
0,,0,,,10000,4,,0,ABA,10000,281,249,275,DDA,40,FWT,10000,0,,40,US,1
0,,454,152,,200102.96,99,,0,ABA,200102.96,,3711,405,DDA,10,FWT,200102.96,11,,0,US,1
0,,1344,291,,27723.68,99,,0,BIC,27723.68,,785,255,DDA,30,FWT,27723.68,10,,30,US,1
0,,0,,,103430.02,3,,0,SWT,16285.47,3132,2558,3110,None,65,FWT,16285.47,287,,65,US,1
0,,1920,37,,1070,3,,0,BIC,1070,4689,8685,,DDA,45,FWT,1070,58,,45,US,1
0,,13,126,,2775,4,,0,ABA,2775,2432,779,2421,,40,FWT,2775,109,,40,US,1
0,,0,,,49000,3,,0,ABA,49000,211,207,211,FX,10,FWT,49000,,,10,US,1
0,,785,64,8000,2000,99,2000,0,SWT,2000,1513,1489,938,DDA,10,FWT,2000,0,,10,US,1
0,,596,,,2000,1,,0,SWT,2000,944,886,668,DDA,25,FWT,2000,,,25,US,1
0,,1597,,,64000,99,,0,BIC,64000,,1012,3810,DDA,45,FWT,64000,,,45,ca,1
0,,302,270,,20000,15,,0,SWT,20000,6464,5976,53,DDA,30,FWT,20000,8,,30,US,1
0,,904,133,,1000,3,,0,SWT,1000,,2340,,DDA,15,FWT,1000,1,,15,ca,1
0,,0,109,,15500,4,,0,ABA,15500,,1400,2397,DDA,65,FWT,15500,7,,55,PH,1
0,,442,,,13000,99,,0,SWT,13000,476,389,454,DDA,35,FWT,13000,442,,25,US,1
0,,736,104,825000,34020,15,34020,0,ABA,34020,4718,7413,595,DDA,15,FWT,34020,0,,15,CA,1
1,,71,234,,20000,4,,0,SWT,20000,71,5394,71,DDA,25,FWT,20000,13,,25,US,1
0,,0,106,,17000,4,,0,ABA,17000,686,613,685,DDA,70,FWT,17000,22,,70,US,1
0,,900,124,,3000,1,,0,SWT,3000,2344,2329,2343,DDA,20,FWT,3000,4,,20,us,1
0,,0,,,155000,1,,0,ABA,155000,148,108,148,DDA,40,FWT,155000,141,,40,CA,1
0,,811,400,100000,18000,4,18000,0,SWT,18000,2769,115,460,DDA,-5,FWT,18000,80,,-5,US,1
0,,0,,,775.55,15,,0,ABA,775.55,8,8,5,DDA,30,FWT,775.55,3,,30,US,1
0,,1497,96,,494971.19,99,,0,ABA,494971.19,6718,2565,489,DDA,35,FWT,494971.19,50,,35,US,1
0,,257,224,,27549.99,3,,0,BIC,27549.99,1141,1059,503,FX,50,SWF,25050,12,,50,US,1
0,,9,,,553.33,4,,0,ABA,553.33,687,922,290,DDA,45,FWT,553.33,36,,45,US,1
0,,5,,,9135.88,4,,0,ABA,9135.88,858,1759,22,DDA,70,FWT,9135.88,,,70,US,1
0,,0,50,,50000,4,,0,ABA,50000,2258,52,1607,DDA,55,FWT,50000,35,,55,US,1
0,,377,,,82000,99,,0,SWT,82000,3149,642,886,DDA,40,FWT,82000,,,40,us,1
0,,0,132,,1831.37,4,,0,ABA,1831.37,2370,7391,2351,DDA,35,FWT,1831.37,330,,35,US,1
0,,0,557,,454000,4,,0,ABA,454000,5593,3753,641,DDA,70,FWT,454000,138,,70,US,1
0,,0,91,,500,99,,0,ABA,500,,5761,2592,DDA,35,FWT,500,185,,35,VE,1
1,,805,20,,20100,15,,0,SWT,20100,,5820,2465,DDA,-25,FWT,20100,461,,-25,US,1
0,,958,195,2200000,3533729.11,99,3533729.11,0,SWT,3533729.11,2854,2255,413,DDA,5,FWT,3533729.11,4,,5,US,1
0,,0,334,,74640.56,15,,0,ABA,74640.56,3673,335,1339,FX,20,FWT,74640.56,116,,20,US,1
1,,1010,155,,34194.52,4,,0,ABA,34194.52,,2250,6908,None,-25,FWT,34194.52,72,,-25,US,1
0,,2,,,100000,99,,0,SWT,100000,2490,2475,2458,FX,75,SWF,143472.02,2,,75,IL,1
0,,750,144,,3000,99,,0,ABA,3000,3575,3551,,DDA,20,FWT,3000,8,,20,PH,1
0,,786,478,3334168.48,37376,4,37376,0,SWT,17376,3010,2972,1517,FX,15,FWT,17376,0,,5,US,1
0,,339,173,,26681,15,,0,ABA,26681,,1593,5496,DDA,35,FWT,26681,128,,35,US,1
0,14855,0,24,,26408.52,1,,0,ABA,14855,2667,285,2667,FX,90,FWT,14855,,11553.52,90,CA,1
0,,1058,116,,201194.26,15,,0,ABA,201194.26,3824,3823,1504,FX,165,FWT,201194.26,0,,65,US,1
0,,797,719,854160.72,148110,1,148110,0,ABA,148110,3634,449,2488,DDA,-25,FWT,148110,27,,-25,US,1
0,,1302,53,,10000,4,,0,SWT,10000,1660,1629,1646,DDA,35,FWT,10000,17,,35,CA,1
0,,0,163,,2000,1,,0,SWT,2000,,5857,3002,FX,40,FWT,2000,36,,40,US,1
0,,0,,,8000,4,,0,SWT,8000,146,74,145,FX,80,FWT,8000,,,80,US,1
0,,0,,,30000,1,,0,ABA,30000,591,520,590,DDA,30,FWT,30000,360,,30,TW,1
0,,45,48,,1520,3,,0,SWT,1520,833,71,832,DDA,60,FWT,1520,39,,50,US,1
0,,24,15,,1500,15,,0,ABA,1500,2922,5881,2921,DDA,30,FWT,1500,0,,30,us,1
0,,1183,240,,300000,1,,0,ABA,300000,4083,2560,3204,DDA,45,FWT,300000,18,,35,CA,1
0,,178,152,,270474.23,4,,0,ABA,270474.23,,10895,3857,FX,5,FWT,270474.23,18,,5,ca,1
0,,1040,241,,3410.7,4,,0,SWT,3410.7,1487,2430,1486,DDA,15,SWF,3000,21,,15,US,1
0,,60,189,,1000,4,,0,BIC,1000,3806,1517,284,FX,15,FWT,1000,15,,15,US,1
1,,87,42,,163099.57,3,,0,ABA,163099.57,,11232,4110,DDA,-25,FWT,163099.57,9,,-25,US,1
0,,0,824,,125000,99,,0,ABA,125000,5293,825,644,DDA,50,FWT,125000,10,,50,US,1
1,,324,238,,374825.69,4,,0,SWT,374825.69,2813,11,2288,DDA,-25,FWT,374825.69,28,,-25,US,1
0,,0,477,,1000,99,,0,ABA,1000,2222,2353,2222,FX,30,FWT,1000,10,,30,US,1
0,,1811,292,,18000,99,,0,ABA,18000,,5264,3336,DDA,30,FWT,18000,48,,30,US,1
0,,0,206,,55000,99,,0,ABA,55000,,3215,5036,DDA,40,FWT,55000,6,,40,US,1
0,,783,579,39000,4000,4,4000,0,ABA,4000,868,745,850,DDA,5,FWT,4000,0,,5,,1
0,,791,110,10000,6200,15,6200,0,SWT,6200,,2239,2339,DDA,20,FWT,6200,,,20,US,1
0,,0,115,,1000,99,,0,ABA,1000,,686,2964,DDA,50,FWT,1000,3,,50,US,1
0,,214,101,,100000,3,,0,SWT,100000,,7713,2119,DDA,5,FWT,100000,20,,5,DE,1
0,,0,56,,52934.03,3,,0,ABA,52934.03,5509,339,5504,FX,40,FWT,52934.03,14,,40,US,1
0,,0,235,,218.24,1,,0,ABA,218.24,1145,1366,1144,DDA,25,FWT,218.24,5,,25,US,1
0,,343,157,,6903,99,,0,ABA,6903,2645,2299,911,DDA,0,FWT,6903,11,,-10,VE,1
0,,412,31,,320,4,,0,SWT,320,940,876,939,DDA,38,FWT,320,151,,38,us,1
0,,0,108,,289045.32,15,,0,SWT,2963.5,4803,4548,843,FX,42,FWT,2963.5,63,,42,US,1
0,,0,546,,2581.6,4,,0,SWT,2581.6,2550,2535,2116,DDA,115,SWF,2000,34,,115,US,1
1,,29,281,,145000,4,,0,SWT,145000,2608,1501,1129,DDA,-25,FWT,145000,35,,-25,US,1
0,,0,252,,19875,99,,0,ABA,19875,4154,4107,2217,DDA,50,FWT,19875,100,,50,US,1
1,,1039,10,,776.7,4,,0,BIC,776.7,2253,7805,2259,DDA,5,SWF,600,234,,5,CA,1
0,,0,,,250000,4,,0,ABA,250000,5267,310,412,DDA,10,FWT,250000,,,10,US,1
0,,393,854,,450512.9,4,,0,SWT,450512.9,,1719,932,FX,90,FWT,450512.9,9,,80,US,1
0,,0,204,,7064.25,3,,0,ABA,7064.25,1773,291,1773,FX,15,FWT,7064.25,19,,15,US,1
0,,0,105,,42002.05,99,,0,ABA,42002.05,,7975,4542,DDA,40,FWT,42002.05,33,,40,us,1
1,,517,108,,9360,4,,0,ABA,9360,4528,2776,3682,DDA,-25,FWT,9360,5,,-25,US,1
0,,890,300,,1074.44,4,,0,SWT,1074.44,,6437,5053,DDA,40,SWF,896.41,7,,30,US,1
0,,1148,814,,620909.05,1,,0,SWT,620909.05,,571,2582,DDA,0,FWT,620909.05,7,,0,US,1
0,,101,,,1677.37,15,,0,SWT,1677.37,450,449,403,DDA,35,FWT,1677.37,125,,35,IL,1
0,,35,485,,41000,1,,0,SWT,41000,,982,4046,,35,FWT,41000,8,,35,us,1
0,,36,587,,2994.77,99,,0,ABA,2994.77,4537,291,2045,None,5,FWT,2994.77,0,,5,,1
0,750000,0,134,,1100000,3,,0,ABA,350000,2270,2234,2263,DDA,29,FWT,350000,40,350000,29,US,1
0,,0,89,,2868.43,1,,0,ABA,2868.43,3339,1076,3143,FX,10,FWT,2868.43,,,10,US,1
0,,60,,,1000,4,,0,SWT,1000,66,6398,66,None,25,FWT,1000,,,25,US,1
1,,909,21,,15000,4,,0,ABA,15000,2327,674,1349,DDA,-25,FWT,15000,45,,-25,US,1
0,,3,,,10600,1,,0,SWT,10600,1266,1177,1265,DDA,90,FWT,10600,431,,90,US,1
0,,202,128,,454222.87,1,,0,ABA,454222.87,3999,3608,2339,DDA,50,FWT,454222.87,27,,50,US,1
0,,0,329,,24155,4,,0,ABA,24155,3652,3971,3652,DDA,25,FWT,24155,28,,25,Gr,1
1,15000,733,38,,30000,4,,0,ABA,15000,6084,5411,5009,None,-53,FWT,15000,67,15000,-53,ca,1
0,39908.32,0,,,69908.32,99,,0,ABA,39908.32,2219,2206,34,DDA,10,FWT,39908.32,0,30000,10,US,1
1,,159,111,,6122.77,1,,0,ABA,6122.77,2437,1117,2340,DDA,-35,FWT,6122.77,0,,-35,US,1
0,,0,,,12345.24,99,,0,SWT,12345.24,3091,2277,3090,DDA,30,FWT,12345.24,,,30,ca,1
1,,707,,,18000,4,,0,SWT,18000,811,811,810,DDA,-35,FWT,18000,30,,-35,US,1
0,17000,0,,,34000,1,,0,ABA,17000,3484,1097,7083,DDA,77,FWT,17000,,17000,77,us,1
0,,1596,95,,201190.57,1,,0,ABA,201190.57,2407,481,2406,DDA,5,FWT,201190.57,57,,5,US,1
0,,573,640,,15000,4,,0,ABA,15000,2518,2503,2302,FX,30,FWT,15000,0,,30,US,1
0,,0,380,,200000,99,,0,ABA,100000,3429,807,3412,DDA,55,FWT,100000,0,,55,US,1
1,,111,,,500000,99,,0,ABA,500000,1001,967,997,DDA,-35,FWT,500000,778,,-35,US,1
0,,0,,,23000,99,,0,SWT,23000,909,824,892,DDA,50,FWT,23000,13,,40,US,1
0,,0,259,,1620,1,,0,SWT,1620,,2619,2664,FX,0,FWT,1620,0,,0,US,1
1,,33,90,,50000,3,,0,BIC,50000,999,807,973,DDA,-15,FWT,50000,99,,-25,US,1
0,,0,109,,117200,99,,0,ABA,117200,,5711,3914,DDA,25,FWT,117200,10,,25,US,1
0,,712,694,,5500,4,,0,ABA,5500,3245,689,1243,DDA,25,FWT,5500,35,,25,IL,1
0,,0,44,,7000,15,,0,ABA,7000,,5657,1889,DDA,60,FWT,7000,16,,60,US,1
0,,423,,,200,1,,0,SWT,200,5081,1240,2321,DDA,10,FWT,200,,,10,US,1
0,,0,122,,35000,1,,0,ABA,35000,2357,60,2342,DDA,105,FWT,35000,8,,105,ca,1
0,,296,,,33333,3,,0,ABA,33333,3011,472,1884,FX,10,FWT,33333,6,,10,US,1
0,,388,832,,3600,99,,0,ABA,3600,2301,2286,2300,,-5,FWT,3600,44,,-15,US,1
0,,1448,23,,4200,99,,0,ABA,4200,4140,4095,706,DDA,20,FWT,4200,762,,20,US,1
1,,1049,40,,105250,1,,0,ABA,105250,3512,3461,1034,DDA,35,FWT,105250,93,,25,US,1
0,,541,14,,15020,3,,0,SWT,15020,587,571,567,,50,FWT,15020,13,,50,US,1
0,,1490,270,,13000,99,,0,ABA,13000,3804,3803,2505,FX,35,FWT,13000,8,,35,US,1
0,,822,452,,8400,4,,0,ABA,8400,2724,2665,2674,DDA,30,FWT,8400,2,,30,US,1
0,,1660,307,,10000,4,,0,ABA,10000,,2034,3125,DDA,0,FWT,10000,36,,0,US,1
0,,353,826,,300655.3,4,,0,ABA,300655.3,3880,1653,17,DDA,10,FWT,300655.3,12,,0,us,1
0,,0,204,,60000,99,,0,ABA,30000,,179,6678,DDA,55,FWT,30000,0,,55,Gr,1
0,,441,,,3500,4,,0,SWT,3500,,5489,6177,DDA,-25,FWT,3500,,,-25,,1
0,,0,415,,32046,99,,0,ABA,32046,2060,92,865,FX,30,FWT,32046,21,,20,US,1
0,,90,439,,5108,4,,0,ABA,5108,1802,610,1790,DDA,0,FWT,5108,11,,-10,IL,1
0,,0,58,,4020,99,,0,SWT,4020,3591,3540,3590,DDA,73,FWT,4020,10,,73,US,1
0,,38,180,,77000,3,,0,ABA,77000,6163,194,2584,FX,30,FWT,77000,315,,30,ca,1
0,,660,102,1025000,100000,4,100000,0,SWT,100000,6068,1663,,DDA,15,FWT,100000,2,,5,US,1
1,,660,45,,5050,4,,0,ABA,5050,1761,892,727,DDA,-35,FWT,5050,16,,-35,US,1
0,,0,89,,5000,99,,0,ABA,5000,608,1617,608,DDA,60,FWT,5000,19,,60,US,1
1,,563,214,,100000,15,,0,ABA,100000,,3359,786,FX,-25,FWT,100000,33,,-25,CA,1
0,,0,221,,437.26,99,,0,ABA,437.26,2439,2424,2429,DDA,30,FWT,437.26,11,,30,CA,1
0,,0,83,,1300,3,,0,SWT,1300,,2759,591,DDA,35,FWT,1300,38,,35,VE,1
1,,493,905,,13438.85,1,,0,ABA,13438.85,1484,1405,1479,FX,5,FWT,13438.85,36,,-5,CA,1
1,,1099,132,,20200,99,,0,ABA,20200,,8667,,FX,-25,FWT,20200,5,,-25,US,1
0,,657,128,,7000,15,,0,SWT,7000,6042,3600,4703,DDA,20,FWT,7000,29,,20,US,1
0,,1073,153,,769908.42,1,,0,ABA,769908.42,2350,872,2290,FX,5,FWT,769908.42,43,,5,CA,1
1,,323,21,,63000,4,,0,BIC,63000,2286,80,322,DDA,-25,FWT,63000,170,,-25,US,1
0,,0,415,,67272.42,3,,0,ABA,67272.42,,674,2333,DDA,50,FWT,67272.42,18,,50,US,1
0,,0,31,,320000.93,99,,0,BIC,320000.93,5267,3274,4005,DDA,40,FWT,320000.93,77,,40,US,1
0,,13,373,,33536,15,,0,ABA,33536,6150,1947,6138,DDA,55,FWT,33536,3,,55,CA,1
0,,0,95,,10000,99,,0,ABA,10000,,1754,2885,FX,40,FWT,10000,13,,40,IL,1
0,,0,383,,300,3,,0,SWT,300,2171,1090,2135,FX,-10,FWT,300,51,,-10,US,1
0,,0,,,75000,4,,0,ABA,75000,1121,72,110,DDA,70,FWT,75000,,,60,US,1
0,,0,,,31478.41,4,,0,SWT,31478.41,1625,1625,,FX,40,FWT,31478.41,332,,40,US,1
0,,1289,254,,9000,4,,0,SWT,9000,2455,158,2454,DDA,30,FWT,9000,2,,30,US,1
0,,183,,,10000,99,,0,ABA,10000,2137,488,563,,20,FWT,10000,3,,10,us,1
1,,858,,,8000,1,,0,SWT,8000,2459,2444,2018,FX,-35,FWT,8000,35,,-35,TW,1
0,,0,26,,1500,1,,0,ABA,1500,,4017,3823,DDA,60,FWT,1500,3,,50,US,1
0,,787,141,1300,1300,99,1300,0,SWT,1300,,1334,1225,,20,FWT,1300,3,,20,US,1
0,,0,13,,616.74,4,,0,BIC,616.74,825,256,807,FX,50,FWT,616.74,16,,50,US,1
